url,Error,domain,ads,imgratio,inlinks,wot,pageloadtime,misspelled,hyperlinks,cookie,brokenlinks,responsive,lastmod,langcount,outlinks,redirected
"""http://www.networksolutions.com/SSL-certificates/index.jsp""",Field NA,"""com""",37,0.2870341371750705,"""GoogleApi limit is exceeded""","""Error in binding req to urllib2""",237,0,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 1}","""Yes""",0,"""false""","""2017-08-13T00:51:33""",1,29,"""https://www.networksolutions.com/SSL-certificates/index.jsp?bookmarked=9131235c2a8902a04b9412be1915.074"""
"""http://www.rapidssl.com/""",Field NA,"""com""",15,0.744636365348754,"""GoogleApi limit is exceeded""","[94, 47]",157,0,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""Yes""",2,"""false""","""2017-08-13T00:54:40""",1,14,"""https://www.rapidssl.com/"""
"""http://www.digi-sign.com/""",Field NA,"""com""",57,0.05791232957044422,"""GoogleApi limit is exceeded""","""NA""",124,23,"{""contact"": 1, ""email"": 0, ""sitemap"": 1, ""help"": 0}","""No""",1,"""false""","""2017-08-12T23:59:36""",1,1,Field NA
"""http://www.qualityssl.com/""",Field NA,"""com""",48,0.31140350877192985,"""GoogleApi limit is exceeded""","[65, 5]",147,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 1, ""help"": 0}","""Yes""",1,"""false""","""2017-08-13T00:56:18""",1,16,"""https://qualityssl.com/"""
"""http://www.litessl.com/""",Field NA,"""com""",11,0.2065873022882022,"""GoogleApi limit is exceeded""","[91, 20]",104,0,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""No""",2,"""false""","""2017-08-13T00:57:33""",1,10,"""https://www.positivessl.com/"""
"""http://www.ebizid.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.digicert.com/""",Field NA,"""com""",24,0.4596669642098104,"""GoogleApi limit is exceeded""","[93, 51]",151,2,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",10,"""false""","""2017-08-13T00:58:41""",1,3,"""https://www.digicert.com/"""
"""http://www.pki.pinkroccade.com/""",Field NA,"""com""",51,0.06835655461269409,"""GoogleApi limit is exceeded""","[68, 10]",132,14,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""","""TimeOut Error, Max 500 sec""","""false""","""2017-07-03T11:47:50""",1,49,Field NA
"""http://www.geotrust.com/""",Field NA,"""com""",14,0.24862930476887085,"""GoogleApi limit is exceeded""","[90, 50]",111,0,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""Yes""",6,"""false""","""2017-08-13T01:09:00""",1,4,"""https://www.geotrust.com/"""
"""http://www.enterprisessl.com/""",Field NA,"""com""",13,0.030091369209563044,"""GoogleApi limit is exceeded""","[84, 9]",131,18,"{""contact"": 0, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""No""",2,"""false""","""2017-08-13T01:10:04""",1,12,"""https://www.enterprisessl.com/"""
"""http://www.ssl.com/""",Field NA,"""com""",97,0.21995646594577076,"""GoogleApi limit is exceeded""","[79, 8]",182,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""true""","""1970-01-01T00:00:00""",1,23,"""https://www.ssl.com/"""
"""http://www.usertrust.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.thawte.com/""",Field NA,"""com""",19,0.12932472341662712,"""GoogleApi limit is exceeded""","[94, 51]",103,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",1,"""false""","""2017-08-13T01:14:59""",1,16,"""https://www.thawte.com/"""
"""http://www.globalsign.net/""",Field NA,"""com""",25,0.9985440587670825,"""GoogleApi limit is exceeded""","[92, 51]",58,5,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 1}","""Yes""",103,"""false""","""2017-08-13T01:16:33""",4,24,"""https://www.globalsign.com/en/"""
"""http://www.cacert.org/""",Field NA,"""org""",25,0.48438210076650406,"""GoogleApi limit is exceeded""","[94, 46]",513,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",10,"""false""","""2017-08-13T01:17:35""",21,17,Field NA
"""http://www.pyca.de/""",Field NA,"""com""",6,1.0,"""GoogleApi limit is exceeded""","[60, 2]",610,1,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-07-21T11:59:37""",1,6,"""https://www.stroeder.com/"""
"""http://www.elock.com/""",Field NA,"""com""",6,"""+++""","""GoogleApi limit is exceeded""","[69, 6]",125,5,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-13T01:18:09""",1,4,Field NA
"""http://www.imc.org/imc-pfl/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://tools.ietf.org/html/rfc2559""",Field NA,"""org""",1,1.0,"""GoogleApi limit is exceeded""","[94, 52]",4911,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""Info not NA""","""2017-07-30T07:15:27""",1,0,"""https://tools.ietf.org/html/rfc2559"""
"""http://tools.ietf.org/html/rfc2585""",Field NA,"""org""",5,1.0,"""GoogleApi limit is exceeded""","[94, 52]",1772,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""","""TimeOut Error, Max 500 sec""","""Info not NA""","""2017-07-30T11:04:28""",1,2,"""https://tools.ietf.org/html/rfc2585"""
"""http://tools.ietf.org/html/rfc2560""",Field NA,"""org""",2,1.0,"""GoogleApi limit is exceeded""","[94, 52]",3716,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""Info not NA""","""2017-08-06T07:19:38""",1,1,"""https://tools.ietf.org/html/rfc2560"""
"""http://tools.ietf.org/html/rfc2511""",Field NA,"""org""",1,1.0,"""GoogleApi limit is exceeded""","[94, 52]",854,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""Info not NA""","""2017-08-06T12:47:48""",1,0,"""https://tools.ietf.org/html/rfc2511"""
"""http://tools.ietf.org/html/rfc2510""",Field NA,"""org""",1,1.0,"""GoogleApi limit is exceeded""","[94, 52]",14799,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",1,"""Info not NA""","""2017-08-06T09:36:09""",1,0,"""https://tools.ietf.org/html/rfc2510"""
"""http://www.imc.org/ietf-pkix/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://tools.ietf.org/html/rfc2459""",Field NA,"""org""",3,1.0,"""GoogleApi limit is exceeded""","[94, 52]",1053,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""","""TimeOut Error, Max 500 sec""","""Info not NA""","""2017-07-30T07:11:26""",1,2,"""https://tools.ietf.org/html/rfc2459"""
"""http://datatracker.ietf.org/wg/pkix/charter/""",Field NA,"""org""",19,0.9578957667471137,"""GoogleApi limit is exceeded""","[94, 23]",128,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",106,"""false""","""2017-08-13T01:41:17""",1,14,"""https://datatracker.ietf.org/wg/pkix/charter/"""
"""http://tools.ietf.org/html/rfc2528""",Field NA,"""org""",2,1.0,"""GoogleApi limit is exceeded""","[94, 52]",4783,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",1,"""Info not NA""","""2017-07-30T09:10:22""",1,0,"""https://tools.ietf.org/html/rfc2528"""
"""http://tools.ietf.org/html/rfc2527""",Field NA,"""org""",3,1.0,"""GoogleApi limit is exceeded""","[94, 52]",5465,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""Info not NA""","""2017-07-30T13:55:43""",1,2,"""https://tools.ietf.org/html/rfc2527"""
"""http://tools.ietf.org/html/rfc2313""",Field NA,"""org""",2,1.0,"""GoogleApi limit is exceeded""","[94, 52]",5269,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""Info not NA""","""2017-08-06T09:17:15""",1,1,"""https://tools.ietf.org/html/rfc2313"""
"""http://tools.ietf.org/html/rfc2437""",Field NA,"""org""",2,1.0,"""GoogleApi limit is exceeded""","[94, 52]",741,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""Info not NA""","""2017-08-06T07:24:35""",1,1,"""https://tools.ietf.org/html/rfc2437"""
"""http://tools.ietf.org/html/rfc2315""",Field NA,"""org""",1,1.0,"""GoogleApi limit is exceeded""","[94, 52]",6957,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""Info not NA""","""2017-08-06T07:45:35""",1,0,"""https://tools.ietf.org/html/rfc2315"""
"""http://tools.ietf.org/html/rfc2314""",Field NA,"""org""",1,1.0,"""GoogleApi limit is exceeded""","[94, 52]",2257,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""Info not NA""","""2017-07-30T08:52:08""",1,0,"""https://tools.ietf.org/html/rfc2314"""
"""http://www.ilpf.org/groups/index.htm#authentication""",Field NA,"""org""",3,0.25,"""GoogleApi limit is exceeded""","""Error in binding req to urllib2""",299,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",7,"""false""","""2006-10-14T07:00:22""",1,3,Field NA
"""http://www.abanet.org/scitech/ec/isc/dsg-tutorial.html""",Field NA,"""org""",16,0.07127689828419756,"""GoogleApi limit is exceeded""","""NA""",164,1,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",5,"""false""","""2017-08-13T01:44:30""",1,10,"""https://www.americanbar.org/groups/science_technology/digital_signatures.html"""
"""http://www.digistamp.com/""",Field NA,"""com""",3,0.154298024326219,"""GoogleApi limit is exceeded""","[82, 10]",206,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",56,"""false""","""2017-08-13T01:45:39""",1,1,"""https://www.digistamp.com/"""
"""http://research.ac.upc.edu/DISTR/DEDICA/""",Field NA,"""edu""",13,0.041660878504153585,"""GoogleApi limit is exceeded""","[61, 4]",112,"""+++""","{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",2,"""false""","""1999-11-11T17:23:03""",1,2,Field NA
"""http://www.cis.upenn.edu/~qcm/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.dartmouth.edu/~pkilab/""",Field NA,"""edu""",80,0.1124315604931991,"""GoogleApi limit is exceeded""","[95, 24]",135,6,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",144,"""true""","""2017-08-12T22:59:04""",1,67,"""http://tech.dartmouth.edu/its"""
"""http://www.inco-security.co.uk/""",Field NA,"""uk""",1,0.23665751287013592,"""GoogleApi limit is exceeded""","""NA""",83,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 1, ""help"": 0}","""No""",3,"""false""","""2016-09-09T12:05:15""",1,1,Field NA
"""http://www.pawaa.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.tryten.com/""",Field NA,"""com""",74,0.12315447828188661,"""GoogleApi limit is exceeded""","""NA""",462,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 1, ""help"": 0}","""Yes""",36,"""true""","""2017-08-13T01:51:34""",1,14,"""https://www.tryten.com/"""
"""http://www.secumate.eu/""",Field NA,"""nl""",81,0.09085930751816453,"""GoogleApi limit is exceeded""","""NA""",613,2,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",20,"""true""","""2017-08-13T01:55:43""",4,12,"""http://www.secuplus-shop.nl/nl/"""
"""http://www.ztrace.com/""",Field NA,"""com""",43,0.3449635532726517,"""GoogleApi limit is exceeded""","[61, 3]",67,4,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""Yes""",28,"""false""","""2017-08-13T01:56:46""",1,6,Field NA
"""http://www.ddsecurity.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.secure-it.com/""",Field NA,"""com""",26,0.25366340860920084,"""GoogleApi limit is exceeded""","""NA""",116,"""+++""","{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-13T01:58:08""",1,1,Field NA
"""http://www.barracudasecurity.com/""",Field NA,"""com""",0,1.0,"""GoogleApi limit is exceeded""","[68, 10]",683,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-13T02:02:47""",1,0,Field NA
"""http://www.autosafe.co.uk/""",Field NA,"""com""",26,0.02486172161051246,"""GoogleApi limit is exceeded""","""NA""",419,3,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",1,"""Info not NA""","""2017-08-13T02:03:09""",1,6,"""http://unique-secure.com/"""
"""http://computerprox.com/""",Field NA,"""com""",2,0.04505034045277309,"""GoogleApi limit is exceeded""","[70, 20]",128,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",6,"""false""","""2012-10-30T23:21:29""",1,2,Field NA
"""http://www.segullsecurity.com/""",Field NA,"""com""",0,1.0,"""GoogleApi limit is exceeded""","[68, 10]",2477,26,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-13T02:12:59""",1,0,"""http://www.segullsecurity.com/an.php"""
"""http://www.dorosecurity.com/""",Field NA,"""com""",0,1.0,"""GoogleApi limit is exceeded""","[62, 5]","""+++""",0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""false""","""2017-08-13T02:07:23""",1,0,Field NA
"""http://www.securitysolutions.ca/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.brigadoonsoftware.com/""",Field NA,"""com""",0,0.044341165550033784,"""GoogleApi limit is exceeded""","[6, 13]",118,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",2,"""false""","""2017-01-21T23:59:51""",1,0,Field NA
"""http://www.absolute.com/""",Field NA,"""com""",11,0.05087496106435681,"""GoogleApi limit is exceeded""","[83, 45]",258,5,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",70,"""false""","""2017-08-13T02:07:43""",1,11,"""https://www.absolute.com/en"""
"""http://www.pcphonehome.com/""",Field NA,"""com""",0,0.044341165550033784,"""GoogleApi limit is exceeded""","[60, 3]",121,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",2,"""false""","""2017-01-21T23:59:51""",1,0,Field NA
"""http://www.pioneerlock.com/""",Field NA,"""com""",11,0.14720435189382614,"""GoogleApi limit is exceeded""","[68, 10]",68,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",1,"""false""","""2017-07-24T20:18:20""",1,0,Field NA
"""http://www.compulock.com.au/""",Field NA,"""au""",2,0.29888945111720683,"""GoogleApi limit is exceeded""","[68, 10]",83,3,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",1,"""false""","""2013-06-16T23:21:55""",1,2,Field NA
"""http://www.anchorpad.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.armagard.com/""",Field NA,"""com""",154,0.16525838748795124,"""GoogleApi limit is exceeded""","[62, 5]",50,5,"{""contact"": 1, ""email"": 0, ""sitemap"": 1, ""help"": 1}","""No""",1,"""false""","""2017-03-02T12:24:10""",1,13,Field NA
"""http://www.securitykit.com/""",Field NA,"""com""",0,1.0,"""GoogleApi limit is exceeded""","""NA""",51,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-13T02:15:25""",1,0,Field NA
"""http://www.worldsecuritycorp.com/""",Field NA,"""com""",0,1.0,"""GoogleApi limit is exceeded""","[66, 9]",170,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""true""","""2017-08-13T02:15:30""",1,0,Field NA
"""http://www.flexguard.com/""",Field NA,"""com""",24,1.0,"""GoogleApi limit is exceeded""","[66, 9]",177,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",1,"""Info not NA""","""2017-08-13T02:15:39""",1,3,"""https://flexguard.com/"""
"""http://www.compucage.com/""",Field NA,"""com""",1,1.0,"""GoogleApi limit is exceeded""","[70, 17]",225,9,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""Yes""",71,"""false""","""2017-08-13T02:16:38""",1,1,"""http://www.compucage.com/en/"""
"""http://www.tufnut.com/""",Field NA,"""com""",37,0.15618972673548426,"""GoogleApi limit is exceeded""","[60, 3]",101,1,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",5,"""false""","""2017-08-13T02:17:48""",1,1,"""https://www.tufnut.com/"""
"""http://www.computersecurity.com/""",Field NA,"""com""",56,0.09707691253170157,"""GoogleApi limit is exceeded""","[71, 6]",358,1,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",5,"""false""","""2017-08-13T02:19:08""",1,0,Field NA
"""http://www.wesecure.com/""",Field NA,"""com""",6,0.02088820626776903,"""GoogleApi limit is exceeded""","[64, 7]",276,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-13T02:20:18""",1,6,Field NA
"""http://www.stoptheft.com/""",Field NA,"""com""",6,0.14372086202577278,"""GoogleApi limit is exceeded""","[82, 13]",314,4,"{""contact"": 1, ""email"": 0, ""sitemap"": 1, ""help"": 0}","""No""",0,"""false""","""2017-08-13T01:38:53""",1,6,Field NA
"""http://www.trackmysoftware.com/""",Field NA,"""com""",43,0.511164274322169,"""GoogleApi limit is exceeded""","""NA""",244,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""Yes""",1,"""true""","""2017-08-13T02:21:31""",1,1,Field NA
"""http://www.sourcecop.com/""",Field NA,"""com""",22,0.03151790233438884,"""GoogleApi limit is exceeded""","""NA""",191,3,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",1,"""true""","""2017-08-13T02:22:51""",1,3,Field NA
"""http://irdeto.com/solutions/media-protection-solutions.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.wibusystemsusa.com/""",Field NA,"""com""",22,0.05335677231732627,"""GoogleApi limit is exceeded""","""NA""",558,5,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",197,"""false""","""2017-08-13T02:23:39""",9,6,"""http://www.wibu.com/us.html"""
"""http://www.licensespot.com/""",Field NA,"""com""",17,0.0444324132383209,"""GoogleApi limit is exceeded""","""NA""",429,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""Yes""",0,"""false""","""2017-08-13T02:25:36""",1,4,Field NA
"""http://ellipter.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.phplicengine.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://morpher.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.ssware.com/cryptolicensing/cryptolicensing_net.htm""",Field NA,"""com""",111,0.8320181917126642,"""GoogleApi limit is exceeded""","""NA""",125,1,"{""contact"": 1, ""email"": 0, ""sitemap"": 1, ""help"": 0}","""No""",30,"""false""","""2015-09-14T10:27:17""",1,"""TimeOut Error, Max 500 sec""",Field NA
"""http://www.securemetric.com/""",Field NA,"""com""",137,"""TimeOut Error, Max 500 sec""","""GoogleApi limit is exceeded""","[26, 8]",69,"""TimeOut Error, Max 500 sec""","{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""No""","""TimeOut Error, Max 500 sec""","""Info not NA""","""1970-01-01T00:00:00""",1,"""TimeOut Error, Max 500 sec""","""https://www.securemetric.com/"""
"""http://www.artistscope.com/""",Field NA,"""com""",6,0.15320371218001022,"""GoogleApi limit is exceeded""","[65, 6]",182,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""false""","""2017-08-13T03:08:55""",1,3,Field NA
"""http://www.zafesoft.com/""",Field NA,"""com""",21,0.11571039153359304,"""GoogleApi limit is exceeded""","[60, 2]",172,10,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""true""","""2017-08-13T03:13:53""",1,1,Field NA
"""http://www.preemptive.com/""",Field NA,"""com""",13,0.38748873978501575,"""GoogleApi limit is exceeded""","[92, 13]",252,8,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",1,"""true""","""2017-08-13T03:17:29""",1,11,"""https://www.preemptive.com/"""
"""http://intelliprotector.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.enigmaprotector.com/""",Field NA,"""com""",29,0.315391561837159,"""GoogleApi limit is exceeded""","[89, 11]",204,1,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",2,"""false""","""2017-08-13T03:23:19""",1,5,Field NA
"""http://www.esdnow.com/""",Field NA,"""com""",0,1.0,"""GoogleApi limit is exceeded""","[60, 2]",64,2,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",39,"""false""","""2017-08-13T03:23:52""",1,0,"""http://www.esdnow.com/homepage/en/index.php"""
"""http://www.truscont.com/""",Field NA,"""com""",3,0.09095810660534648,"""GoogleApi limit is exceeded""","[43, 13]",129,1,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""Yes""",5,"""true""","""2017-08-13T03:24:50""",1,0,"""https://www.truscont.com/"""
"""http://www.verance.com/""",Field NA,"""com""",18,0.16329815881207574,"""GoogleApi limit is exceeded""","[96, 12]",221,5,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""false""","""2017-08-13T03:27:09""",1,2,"""https://www.verance.com/"""
"""http://migeel.sk/programming/aclib/""",Field NA,"""sk""",24,0.39615566638756416,"""GoogleApi limit is exceeded""","[68, 6]",118,3,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",3,"""false""","""2017-08-13T03:27:44""",1,3,Field NA
"""http://www.armjisoft.com/""",Field NA,"""com""",38,0.22314549612558005,"""GoogleApi limit is exceeded""","[71, 7]",132,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""false""","""2017-08-13T03:30:58""",1,3,Field NA
"""http://pikewerks.com/""",Field NA,"""com""",41,0.7591105015673981,"""GoogleApi limit is exceeded""","""NA""",1517,0,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-13T03:31:52""",1,28,"""http://www.raytheoncyber.com/"""
"""http://www.gameshield.com/""",Field NA,"""com""",4,0.2591333089672488,"""GoogleApi limit is exceeded""","""NA""",116,4,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",1,"""false""","""2017-08-13T03:33:34""",1,3,Field NA
"""http://www.vilabs.com/""",Field NA,"""com""",123,0.34294392375347993,"""GoogleApi limit is exceeded""","""NA""",214,40,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",8,"""false""","""2017-08-13T03:35:21""",1,8,"""https://www.revulytics.com/"""
"""http://www.sciensoft.com/""",Field NA,"""com""",0,0.12692189565612189,"""GoogleApi limit is exceeded""","""NA""",93,0,"{""contact"": 0, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""No""",1,"""false""","""2016-11-05T17:03:01""",1,0,Field NA
"""http://www.solidshield.com/""",Field NA,"""com""",0,1.0,"""GoogleApi limit is exceeded""","""NA""",125,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""true""","""2017-08-13T03:35:06""",1,0,"""https://www.solidshield.com/"""
"""http://www.esecutech.com/""",Field NA,"""com""",0,0.04421138303659298,"""GoogleApi limit is exceeded""","[57, 6]",440,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",2,"""false""","""2017-08-13T03:42:20""",1,0,"""https://www.esecutech.com/"""
"""http://www.hexalock.co.il/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.ntcore.com/""",Field NA,"""com""",12,0.37194641449960597,"""GoogleApi limit is exceeded""","[89, 14]",826,4,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",7,"""false""","""2017-08-13T03:47:04""",1,11,Field NA
"""http://www.alkonost.com/antiduplicate/""",Field NA,"""com""",12,1.0,"""GoogleApi limit is exceeded""","""NA""",127,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""","""TimeOut Error, Max 500 sec""","""false""","""2017-08-13T03:48:10""",1,12,Field NA
"""http://www.smart-lock.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.softlock.net/""",Field NA,"""net""",22,0.042230268076218144,"""GoogleApi limit is exceeded""","[64, 7]",144,2,"{""contact"": 1, ""email"": 0, ""sitemap"": 1, ""help"": 0}","""No""",3,"""false""","""2017-08-13T03:59:11""",1,15,Field NA
